_id,id,created_at,date,item_id,item_name,item_sku,notes,qty,unit,used_by,_migrated_at,_migrated_from
"6a89a33e3fb8c43ecce7c8f7","out_1786635057893","2026-08-13T15:30:57.893Z","13-08-2026","stk_5","Maida (মাইদা)","J005","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8f8","out_1786635076653","2026-08-13T15:31:16.653Z","13-08-2026","stk_6","Atta (আটা)","J006","","5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8f9","out_1786635109021","2026-08-13T15:31:49.021Z","13-08-2026","stk_8","Tomato Sauce (টমেটো sos)","J008","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8fa","out_1786635124509","2026-08-13T15:32:04.509Z","13-08-2026","stk_11","Vinegar","J011","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8fb","out_1786635791766","2026-08-13T15:43:11.766Z","13-08-2026","stk_13","Kasuri Methi","J013","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8fc","out_1786635804950","2026-08-13T15:43:24.950Z","13-08-2026","stk_14","Chat Masala","J014","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8fd","out_1786635816190","2026-08-13T15:43:36.191Z","13-08-2026","stk_15","Kashmiri Chilli Powder","J015","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8fe","out_1786635841920","2026-08-13T15:44:01.921Z","13-08-2026","stk_17","Chilli Powder","J017","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c8ff","out_1786635873478","2026-08-13T15:44:33.478Z","13-08-2026","stk_24","Red Food Color","J024","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c900","out_1786636120350","2026-08-13T15:48:40.350Z","13-08-2026","stk_124","Vim Soap / Bar (Bhim Srap)","J124","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c901","out_1786636188350","2026-08-13T15:49:48.350Z","13-08-2026","stk_55","Dahi (দই / Curd)","J055","","3","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c902","out_1786636209934","2026-08-13T15:50:09.934Z","13-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c903","out_1786636233302","2026-08-13T15:50:33.303Z","13-08-2026","stk_104","1000ml Container","J104","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c904","out_1786636254462","2026-08-13T15:50:54.462Z","13-08-2026","stk_106","750ml Container","J106","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c905","out_1786636299190","2026-08-13T15:51:39.190Z","13-08-2026","stk_75","Potato (আলু)","J075","","4.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c906","out_1786636345167","2026-08-13T15:52:25.167Z","13-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c907","out_1786636363942","2026-08-13T15:52:43.942Z","13-08-2026","stk_77","Ginger (আদা)","J077","","3","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c908","out_1786636381430","2026-08-13T15:53:01.430Z","13-08-2026","stk_78","Garlic (রসুন)","J078","","2.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c909","out_1786636410319","2026-08-13T15:53:30.319Z","13-08-2026","stk_79","Capsicum","J079","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90a","out_1786636550198","2026-08-13T15:55:50.199Z","13-08-2026","stk_80","Carrot","J080","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90b","out_1786636570407","2026-08-13T15:56:10.407Z","13-08-2026","stk_83","Tomato (টমেটো)","J083","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90c","out_1786636600703","2026-08-13T15:56:40.703Z","13-08-2026","stk_86","Dhania Pata (Coriander)","J086","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90d","out_1786636616775","2026-08-13T15:56:56.775Z","13-08-2026","stk_88","Cucumber (শসা)","J088","","0.4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90e","out_1786642341597","2026-08-13T17:32:21.597Z","13-08-2026","stk_61","Campa Black 500ml","J061","","9","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c90f","out_1786642359045","2026-08-13T17:32:39.045Z","13-08-2026","stk_64","Bisleri Water 1L","J064","","21","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c910","out_1786642380764","2026-08-13T17:33:00.764Z","13-08-2026","stk_67","Bisleri Water 500ml","J067","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c911","out_1786686647661","2026-08-14T05:50:47.661Z","14-08-2026","stk_85","Lemon (লেবু)","J085","","50","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c912","out_1786686685218","2026-08-14T05:51:25.218Z","14-08-2026","stk_85","Lemon (লেবু)","J085","","6","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c913","out_1786688900841","2026-08-14T06:28:20.841Z","14-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","0.7","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c914","out_1786689172529","2026-08-14T06:32:52.530Z","14-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c915","out_1786689575036","2026-08-14T06:39:35.037Z","14-08-2026","stk_52","Egg (ডিম)","J052","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c916","out_1786689603868","2026-08-14T06:40:03.868Z","14-08-2026","stk_52","Egg (ডিম)","J052","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c917","out_1786689641493","2026-08-14T06:40:41.493Z","14-08-2026","stk_134","plastic FOLK","J00134","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c918","out_1786689661157","2026-08-14T06:41:01.157Z","14-08-2026","stk_5","Maida (মাইদা)","J005","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c919","out_1786689702741","2026-08-14T06:41:42.741Z","14-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91a","out_1786689736621","2026-08-14T06:42:16.621Z","14-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91b","out_1786689754308","2026-08-14T06:42:34.308Z","14-08-2026","stk_13","Kasuri Methi","J013","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91c","out_1786689784085","2026-08-14T06:43:04.085Z","14-08-2026","stk_29","Sugar","J029","","0.7","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91d","out_1786689800014","2026-08-14T06:43:20.014Z","14-08-2026","stk_16","Ajinomoto (Ajina)","J016","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91e","out_1786689830838","2026-08-14T06:43:50.838Z","14-08-2026","stk_51","Dhania (Coriander Seeds)","J051","","0.1","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c91f","out_1786689851221","2026-08-14T06:44:11.221Z","14-08-2026","stk_41","Black Pepper (Gol Morich)","J041","","0.2","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c920","out_1786697009901","2026-08-14T08:43:29.902Z","14-08-2026","stk_27","Dry Chilli","J027","","0.25","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c921","out_1786697040654","2026-08-14T08:44:00.654Z","14-08-2026","stk_33","Mogoz (Melon Seeds)","J033","","0.6","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c922","out_1786697125573","2026-08-14T08:45:25.573Z","14-08-2026","stk_31","Dalda / Vanaspati","J031","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c923","out_1786697148182","2026-08-14T08:45:48.182Z","14-08-2026","stk_30","Posto (Poppy Seeds)","J030","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c924","out_1786697167287","2026-08-14T08:46:07.287Z","14-08-2026","stk_83","Tomato (টমেটো)","J083","","2.1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c925","out_1786697193174","2026-08-14T08:46:33.174Z","14-08-2026","stk_88","Cucumber (শসা)","J088","","0.3","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c926","out_1786697210150","2026-08-14T08:46:50.150Z","14-08-2026","stk_80","Carrot","J080","","0.2","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c927","out_1786698977432","2026-08-14T09:16:17.432Z","14-08-2026","stk_80","Carrot","J080","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c928","out_1786698994264","2026-08-14T09:16:34.264Z","14-08-2026","stk_88","Cucumber (শসা)","J088","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c929","out_1786699272600","2026-08-14T09:21:12.600Z","14-08-2026","stk_75","Potato (আলু)","J075","","2.4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92a","out_1786713920343","2026-08-14T13:25:20.344Z","14-08-2026","stk_58","Amul Fresh Cream","J058","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92b","out_1786724962154","2026-08-14T16:29:22.155Z","14-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92c","out_1786724982490","2026-08-14T16:29:42.490Z","14-08-2026","stk_88","Cucumber (শসা)","J088","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92d","out_1786725589441","2026-08-14T16:39:49.441Z","14-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92e","out_1786728979946","2026-08-14T17:36:19.946Z","14-08-2026","stk_61","Campa Black 500ml","J061","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c92f","out_1786729005176","2026-08-14T17:36:45.176Z","14-08-2026","stk_71","Thums Up 500ml","J071","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c930","out_1786729039792","2026-08-14T17:37:19.792Z","14-08-2026","stk_64","Bisleri Water 1L","J064","","18","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c931","out_1786729060743","2026-08-14T17:37:40.743Z","14-08-2026","stk_67","Bisleri Water 500ml","J067","","3","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c932","out_1786729148517","2026-08-14T17:39:08.517Z","14-08-2026","stk_74","Sprite 1L","J074","","12","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c933","out_1786729165684","2026-08-14T17:39:25.684Z","14-08-2026","stk_124","Vim Soap / Bar (Bhim Srap)","J124","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c934","out_1786730203096","2026-08-14T17:56:43.097Z","14-08-2026","stk_29","Sugar","J029","","2","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c935","out_1786730217822","2026-08-14T17:56:57.822Z","14-08-2026","stk_42","Pure Ghee","J042","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c936","out_1786799372718","2026-08-15T13:09:32.718Z","15-08-2026","stk_1","Rice (রাইস)","J001","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c937","out_1786799384036","2026-08-15T13:09:44.036Z","15-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","8","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c938","out_1786799394452","2026-08-15T13:09:54.453Z","15-08-2026","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c939","out_1786799405581","2026-08-15T13:10:05.581Z","15-08-2026","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93a","out_1786799427340","2026-08-15T13:10:27.340Z","15-08-2026","stk_5","Maida (মাইদা)","J005","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93b","out_1786799437867","2026-08-15T13:10:37.867Z","15-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93c","out_1786799447860","2026-08-15T13:10:47.860Z","15-08-2026","stk_8","Tomato Sauce (টমেটো sos)","J008","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93d","out_1786799461141","2026-08-15T13:11:01.141Z","15-08-2026","stk_11","Vinegar","J011","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93e","out_1786799472132","2026-08-15T13:11:12.132Z","15-08-2026","stk_13","Kasuri Methi","J013","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c93f","out_1786799494269","2026-08-15T13:11:34.269Z","15-08-2026","stk_23","Attar / Essence","J023","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c940","out_1786799520070","2026-08-15T13:12:00.070Z","15-08-2026","stk_34","Elachi (Cardamom)","J034","","0.2","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c941","out_1786799537222","2026-08-15T13:12:17.222Z","15-08-2026","stk_36","Jaitri (Mace)","J036","","0.15","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c942","out_1786800322024","2026-08-15T13:25:22.025Z","15-08-2026","stk_47","Kissan Tomato Sauce Pouch","J047","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c943","out_1786800392682","2026-08-15T13:26:32.682Z","15-08-2026","stk_54","Milk (দুধ)","J054","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c944","out_1786800473039","2026-08-15T13:27:53.039Z","15-08-2026","stk_55","Dahi (দই / Curd)","J055","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c945","out_1786800492862","2026-08-15T13:28:12.863Z","15-08-2026","stk_55","Dahi (দই / Curd)","J055","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c946","out_1786800528959","2026-08-15T13:28:48.959Z","15-08-2026","stk_110","Chatni Box","J110","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c947","out_1786800561346","2026-08-15T13:29:21.346Z","15-08-2026","stk_104","1000ml Container","J104","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c948","out_1786804021070","2026-08-15T14:27:01.070Z","15-08-2026","stk_124","Vim Soap / Bar (Bhim Srap)","J124","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c949","out_1786804840324","2026-08-15T14:40:40.324Z","15-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94a","out_1786809591657","2026-08-15T15:59:51.657Z","15-08-2026","stk_75","Potato (আলু)","J075","","4.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94b","out_1786809659792","2026-08-15T16:00:59.792Z","15-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","7","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94c","out_1786809678193","2026-08-15T16:01:18.193Z","15-08-2026","stk_79","Capsicum","J079","","0.7","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94d","out_1786809695505","2026-08-15T16:01:35.505Z","15-08-2026","stk_80","Carrot","J080","","0.8","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94e","out_1786809723920","2026-08-15T16:02:03.920Z","15-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","0.25","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c94f","out_1786809741728","2026-08-15T16:02:21.728Z","15-08-2026","stk_83","Tomato (টমেটো)","J083","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c950","out_1786809765744","2026-08-15T16:02:45.744Z","15-08-2026","stk_86","Dhania Pata (Coriander)","J086","","0.4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c951","out_1786809819888","2026-08-15T16:03:39.888Z","15-08-2026","stk_88","Cucumber (শসা)","J088","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c952","out_1786810366655","2026-08-15T16:12:46.655Z","15-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c953","out_1786811931284","2026-08-15T16:38:51.285Z","15-08-2026","stk_21","Kabuli Chana","J021","","0.5","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
