_id,id,category,cost_price,created_at,date,invoice_no,name,notes,qty,sku,supplier,total_cost,unit,item_id,item_name,item_sku,_migrated_at,_migrated_from
"6a89a24e3fb8c43ecce7bf4e","in_1785945217893","","0","2026-08-05T15:53:37.893Z","05-08-2026","","","","2","","","0","packet","stk_1785945217892","STRO","J137","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf4f","in_1785945290174","","0","2026-08-05T15:54:50.175Z","05-08-2026","","","","24","","","0","pcs","stk_1785945290174","CAMPA JEERA","J138","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf50","in_1785946977550","","0","2026-08-05T16:22:57.550Z","05-08-2026","","","","27","","","0","pcs","stk_62","Campa White 500ml","J062","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf51","in_1785947026044","","0","2026-08-05T16:23:46.045Z","05-08-2026","","","","31","","","0","pcs","stk_62","Campa White 500ml","J062","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf52","in_1785947095859","","0","2026-08-05T16:24:55.860Z","05-08-2026","","","","27","","","0","pcs","stk_61","Campa Black 500ml","J061","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf53","in_1785947171877","","0","2026-08-05T16:26:11.877Z","05-08-2026","","","","24","","","0","pcs","stk_60","Campa White 100ml","J060","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf54","in_1785947215012","","0","2026-08-05T16:26:55.012Z","05-08-2026","","","","4","","","0","pcs","stk_73","Sprite 500ml","J073","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf55","in_1785947241730","","0","2026-08-05T16:27:21.730Z","05-08-2026","","","","4","","","0","pcs","stk_69","Kinley Soda","J069","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf56","in_1785947300869","","0","2026-08-05T16:28:20.869Z","05-08-2026","","","","73","","","0","pcs","stk_64","Bisleri Water 1L","J064","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24e3fb8c43ecce7bf57","in_1785947315263","","0","2026-08-05T16:28:35.263Z","05-08-2026","","","","45","","","0","pcs","stk_67","Bisleri Water 500ml","J067","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf58","in_1785948089347","","0","2026-08-05T16:41:29.347Z","05-08-2026","","","","20","","","0","pcs","stk_124","Vim Soap / Bar (Bhim Srap)","J124","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf59","in_1785948170274","","0","2026-08-05T16:42:50.274Z","05-08-2026","","","","3","","","0","packet","stk_126","Surf Excel Detergent","J126","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5a","in_1785948330748","","0","2026-08-05T16:45:30.748Z","05-08-2026","","","","2","","","0","packet","stk_127","Hand Wash Liquid","J127","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5b","in_1785948591761","","0","2026-08-05T16:49:51.761Z","05-08-2026","","","","1","","","0","packet","stk_129","Phenyl (Finaile)","J129","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5c","in_1785948613538","","0","2026-08-05T16:50:13.538Z","05-08-2026","","","","1","","","0","packet","stk_128","Harpic Toilet Cleaner","J128","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5d","in_1785948738473","","0","2026-08-05T16:52:18.473Z","05-08-2026","","","","6","","","0","kg","stk_79","Capsicum","J079","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5e","in_1785948763873","","0","2026-08-05T16:52:43.874Z","05-08-2026","","","","5","","","0","kg","stk_80","Carrot","J080","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf5f","in_1785948786679","","0","2026-08-05T16:53:06.679Z","05-08-2026","","","","2","","","0","kg","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf60","in_1785948852865","","0","2026-08-05T16:54:12.865Z","05-08-2026","","","","7","","","0","kg","stk_83","Tomato (টমেটো)","J083","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf61","in_1785948995807","","0","2026-08-05T16:56:35.807Z","05-08-2026","","","","10","","","0","kg","stk_84","Cabbage (বাঁধাকপি)","J084","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf62","in_1785949013119","","0","2026-08-05T16:56:53.119Z","05-08-2026","","","","5","","","0","kg","stk_88","Cucumber (শসা)","J088","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf63","in_1785949026952","","0","2026-08-05T16:57:06.952Z","05-08-2026","","","","1000","","","0","g","stk_27","Dry Chilli","J027","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf64","in_1785949059694","","0","2026-08-05T16:57:39.695Z","05-08-2026","","","","3","","","0","kg","stk_77","Ginger (আদা)","J077","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf65","in_1785949070581","","0","2026-08-05T16:57:50.581Z","05-08-2026","","","","3","","","0","kg","stk_78","Garlic (রসুন)","J078","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf66","in_1785949082733","","0","2026-08-05T16:58:02.733Z","05-08-2026","","","","2.5","","","0","kg","stk_81","Beans","J081","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a24f3fb8c43ecce7bf67","in_1785949096906","","0","2026-08-05T16:58:16.906Z","05-08-2026","","","","4","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf68","in_1785949120021","","0","2026-08-05T16:58:40.021Z","05-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf69","in_1785949134277","","0","2026-08-05T16:58:54.277Z","05-08-2026","","","","5","","","0","packet","stk_57","Butter","J057","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6a","in_1785949162502","","0","2026-08-05T16:59:22.502Z","05-08-2026","","","","10","","","0","kg","stk_53","Staff Rice","J053","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6b","in_1786023296387","","0","2026-08-06T13:34:56.388Z","06-08-2026","","","","10","","","0","kg","stk_75","Potato (আলু)","J075","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6c","in_1786023315111","","0","2026-08-06T13:35:15.111Z","06-08-2026","","","","17","","","0","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6d","in_1786023338366","","0","2026-08-06T13:35:38.367Z","06-08-2026","","","","250","","","0","g","stk_56","Paneer (পনির)","J056","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6e","in_1786023349415","","0","2026-08-06T13:35:49.415Z","06-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf6f","in_1786023554320","","0","2026-08-06T13:39:14.321Z","06-08-2026","","","","1","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf70","in_1786024009515","","0","2026-08-06T13:46:49.516Z","06-08-2026","","","","1","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf71","in_1786024035499","","0","2026-08-06T13:47:15.499Z","06-08-2026","","","","2","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf72","in_1786033809641","","0","2026-08-06T16:30:09.643Z","06-08-2026","","","","5","","","0","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf73","in_1786107725442","","0","2026-08-07T13:02:05.443Z","07-08-2026","","","","4","","","0","packet","stk_52","Egg (ডিম)","J052","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf74","in_1786198115506","","0","2026-08-08T14:08:35.507Z","08-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf75","in_1786198132448","","0","2026-08-08T14:08:52.448Z","08-08-2026","","","","3","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf76","in_1786198191952","","0","2026-08-08T14:09:51.952Z","08-08-2026","","","","3","","","0","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2503fb8c43ecce7bf77","in_1786291795902","","0","2026-08-09T16:09:55.903Z","09-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf78","in_1786291805824","","0","2026-08-09T16:10:05.824Z","09-08-2026","","","","5","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf79","in_1786291822920","","0","2026-08-09T16:10:22.921Z","09-08-2026","","","","0.5","","","0","g","stk_56","Paneer (পনির)","J056","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf7a","in_1786291841072","","0","2026-08-09T16:10:41.072Z","09-08-2026","","","","5","","","0","packet","stk_58","Amul Fresh Cream","J058","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf7b","in_1786291892277","","0","2026-08-09T16:11:32.277Z","09-08-2026","","","","50","","","0","kg","stk_75","Potato (আলু)","J075","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf7c","in_1786291910321","","0","2026-08-09T16:11:50.321Z","09-08-2026","","","","50","","","0","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf7d","in_1786292005255","","0","2026-08-09T16:13:25.255Z","09-08-2026","","","","120","","","0","pcs","stk_64","Bisleri Water 1L","J064","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2513fb8c43ecce7bf7e","in_1786378387144","","0","2026-08-10T16:13:07.144Z","10-08-2026","","","","7","","","0","packet","stk_52","Egg (ডিম)","J052","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf7f","in_1786429049189","","0","2026-08-11T06:17:29.190Z","11-08-2026","","","","1","","","0","L","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf80","in_1786429174396","","0","2026-08-11T06:19:34.397Z","11-08-2026","","","","4","","","0","kg","stk_16","Ajinomoto (Ajina)","J016","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf81","in_1786459186258","","0","2026-08-11T14:39:46.258Z","11-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf82","in_1786459199983","","0","2026-08-11T14:39:59.983Z","11-08-2026","","","","8","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf83","in_1786459223902","","0","2026-08-11T14:40:23.902Z","11-08-2026","","","","2","","","0","kg","stk_83","Tomato (টমেটো)","J083","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2523fb8c43ecce7bf84","in_1786459246307","","0","2026-08-11T14:40:46.307Z","11-08-2026","","","","0.3","","","0","kg","stk_86","Dhania Pata (Coriander)","J086","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2533fb8c43ecce7bf85","in_1786550834342","","0","2026-08-12T16:07:14.343Z","12-08-2026","","","","1","","","0","packet","stk_1","Rice (রাইস)","J001","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2543fb8c43ecce7bf86","in_1786550852209","","0","2026-08-12T16:07:32.209Z","12-08-2026","","","","2","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2543fb8c43ecce7bf87","in_1786550872712","","0","2026-08-12T16:07:52.712Z","12-08-2026","","","","5","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf88","in_1786550891134","","0","2026-08-12T16:08:11.134Z","12-08-2026","","","","4","","","0","packet","stk_57","Butter","J057","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf89","in_1786550911117","","0","2026-08-12T16:08:31.117Z","12-08-2026","","","","3","","","0","kg","stk_77","Ginger (আদা)","J077","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8a","in_1786550923603","","0","2026-08-12T16:08:43.603Z","12-08-2026","","","","3","","","0","kg","stk_78","Garlic (রসুন)","J078","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8b","in_1786550955440","","0","2026-08-12T16:09:15.440Z","12-08-2026","","","","2","","","0","kg","stk_86","Dhania Pata (Coriander)","J086","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8c","in_1786550977904","","0","2026-08-12T16:09:37.904Z","12-08-2026","","","","10","","","0","packet","stk_110","Chatni Box","J110","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8d","in_1786636277678","","0","2026-08-13T15:51:17.678Z","13-08-2026","","","","5","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8e","in_1786642394437","","0","2026-08-13T17:33:14.437Z","13-08-2026","","","","3","","","0","kg","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf8f","in_1786686672238","","0","2026-08-14T05:51:12.238Z","14-08-2026","","","","16","","","0","pcs","stk_85","Lemon (লেবু)","J085","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf90","in_1786688947671","","0","2026-08-14T06:29:07.671Z","14-08-2026","","","","2.5","","","0","kg","stk_79","Capsicum","J079","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf91","in_1786688988804","","0","2026-08-14T06:29:48.804Z","14-08-2026","","","","5.2","","","0","kg","stk_83","Tomato (টমেটো)","J083","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf92","in_1786689057679","","0","2026-08-14T06:30:57.679Z","14-08-2026","","","","3.55","","","0","kg","stk_80","Carrot","J080","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf93","in_1786689137555","","0","2026-08-14T06:32:17.555Z","14-08-2026","","","","2.15","","","0","kg","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf94","in_1786689292250","","0","2026-08-14T06:34:52.250Z","14-08-2026","","","","2.4","","","0","kg","stk_88","Cucumber (শসা)","J088","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2553fb8c43ecce7bf95","in_1786729085327","","0","2026-08-14T17:38:05.327Z","14-08-2026","","","","24","","","0","pcs","stk_71","Thums Up 500ml","J071","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf96","in_1786729114207","","0","2026-08-14T17:38:34.207Z","14-08-2026","","","","24","","","0","pcs","stk_73","Sprite 500ml","J073","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf97","in_1786800343048","","0","2026-08-15T13:25:43.048Z","15-08-2026","","","","1","","","0","L","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf98","in_1786800354459","","0","2026-08-15T13:25:54.459Z","15-08-2026","","","","5","","","0","packet","stk_1","Rice (রাইস)","J001","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf99","in_1786800368827","","0","2026-08-15T13:26:08.827Z","15-08-2026","","","","7","","","0","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf9a","in_1786800629301","","0","2026-08-15T13:30:29.302Z","15-08-2026","","","","3","","","0","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf9b","in_1786800645014","","0","2026-08-15T13:30:45.014Z","15-08-2026","","","","4","","","0","packet","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf9c","in_1786800721322","","0","2026-08-15T13:32:01.322Z","15-08-2026","","","","24","","","0","pcs","stk_61","Campa Black 500ml","J061","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a2563fb8c43ecce7bf9d","in_1786800737853","","0","2026-08-15T13:32:17.853Z","15-08-2026","","","","24","","","0","pcs","stk_62","Campa White 500ml","J062","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c569","in_1786895317749_0b1x","","30","2026-08-16T15:48:37.749Z","2026-08-16","","","Manual Stock IN entry for J054","2","","Egra Supplier","","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56a","in_1786895334725_rj1m","","80","2026-08-16T15:48:54.725Z","2026-08-16","","","Manual Stock IN entry for J055","5","","Egra Supplier","","packet","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56b","in_1786895354197_o5wg","","200","2026-08-16T15:49:14.197Z","2026-08-16","","","Manual Stock IN entry for J052","4","","Egra Supplier","","packet","stk_52","Egg (ডিম)","J052","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56c","in_1787068893390_lheq","","33","2026-08-18T16:01:33.390Z","2026-08-18","","","Manual Stock IN entry for J076","5","","Egra Supplier","","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56d","in_1787068907998_isf3","","80","2026-08-18T16:01:47.998Z","2026-08-18","","","Manual Stock IN entry for J055","4","","Egra Supplier","","packet","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56e","in_1787068923766_nu2j","","60","2026-08-18T16:02:03.766Z","2026-08-18","","","Manual Stock IN entry for J057","5","","Egra Supplier","","packet","stk_57","Butter","J057","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c56f","in_1787068939545_zicm","","75","2026-08-18T16:02:19.545Z","2026-08-18","","","Manual Stock IN entry for J058","3","","Egra Supplier","","packet","stk_58","Amul Fresh Cream","J058","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c570","in_1787069216847_f39e","","33","2026-08-18T16:06:56.847Z","2026-08-18","","","Manual Stock IN entry for J076","52","","Egra Supplier","","kg","stk_76","Onion (পেঁয়াজ)","J076","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c571","in_1787073833691_uya6","","160","2026-08-18T17:23:53.691Z","2026-08-18","","","Manual Stock IN entry for J077","0.5","","Egra Supplier","","kg","stk_77","Ginger (আদা)","J077","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c572","in_1787145897648_43az","","120","2026-08-19T13:24:57.648Z","2026-08-19","","","Manual Stock IN entry for J003","2","","Egra Supplier","","L","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c573","in_1787146029039_d8qh","","160","2026-08-19T13:27:09.039Z","2026-08-19","","","Manual Stock IN entry for J077","4","","Egra Supplier","","kg","stk_77","Ginger (আদা)","J077","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c574","in_1787146044882_y8uk","","150","2026-08-19T13:27:24.882Z","2026-08-19","","","Manual Stock IN entry for J078","4","","Egra Supplier","","kg","stk_78","Garlic (রসুন)","J078","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c575","in_1787146181818_sp0z","","80","2026-08-19T13:29:41.818Z","2026-08-19","","","Manual Stock IN entry for J079","5","","Egra Supplier","","kg","stk_79","Capsicum","J079","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c576","in_1787146217066_iuzb","","60","2026-08-19T13:30:17.066Z","2026-08-19","","","Manual Stock IN entry for J081","0.5","","Egra Supplier","","kg","stk_81","Beans","J081","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c577","in_1787146238115_88ah","","40","2026-08-19T13:30:38.115Z","2026-08-19","","","Manual Stock IN entry for J083","5","","Egra Supplier","","kg","stk_83","Tomato (টমেটো)","J083","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c578","in_1787146262426_bxqr","","30","2026-08-19T13:31:02.426Z","2026-08-19","","","Manual Stock IN entry for J084","6","","Egra Supplier","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c579","in_1787146286652_wuux","","100","2026-08-19T13:31:26.652Z","2026-08-19","","","Manual Stock IN entry for J086","1.7","","Egra Supplier","","kg","stk_86","Dhania Pata (Coriander)","J086","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57a","in_1787146316908_ugaw","","30","2026-08-19T13:31:56.908Z","2026-08-19","","","Manual Stock IN entry for J054","2","","Egra Supplier","","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57b","in_1787146339246_gdks","","80","2026-08-19T13:32:19.246Z","2026-08-19","","","Manual Stock IN entry for J055","4","","Egra Supplier","","packet","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57c","in_1787146361670_i28v","","70","2026-08-19T13:32:41.670Z","2026-08-19","","","Manual Stock IN entry for J045","2","","Egra Supplier","","box","stk_45","Green Peas","J045","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57d","in_1787146396539_80b1","","55","2026-08-19T13:33:16.539Z","2026-08-19","","","Manual Stock IN entry for J112","12","","Egra Supplier","","packet","stk_112","13x16 Carry Bag","J112","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57e","in_1787146456986_lbuy","","200","2026-08-19T13:34:16.986Z","2026-08-19","","","Manual Stock IN entry for J052","5","","Egra Supplier","","packet","stk_52","Egg (ডিম)","J052","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c57f","in_1787146542436_t8ys","","52","2026-08-19T13:35:42.436Z","2026-08-19","","","Manual Stock IN entry for J029","2","","Egra Supplier","","g","stk_29","Sugar","J029","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c580","in_1787146702886_mrth","","0.14","2026-08-19T13:38:22.886Z","2026-08-19","","","Manual Stock IN entry for J020","0.5","","Egra Supplier","","g","stk_20","Dal (Pulses)","J020","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c581","in_1787154258856_glmw","","2","2026-08-19T15:44:18.856Z","2026-08-19","","","Manual Stock IN entry for J085","20","","Egra Supplier","","pcs","stk_85","Lemon (লেবু)","J085","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c582","in_1787155050874_qqp0","","0","2026-08-19T15:57:30.874Z","2026-08-19","","","Workflow Adjustment","5","","Egra Supplier","","packet","stk_134","plastic FOLK","J00134","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c583","in_1787156133190_xtj9","","0.14","2026-08-19T16:15:33.190Z","2026-08-19","","","Workflow Adjustment","2000","","Egra Supplier","","g","stk_20","Dal (Pulses)","J020","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c584","in_1787157680415_noqk","","40","2026-08-19T16:41:20.415Z","2026-08-19","","","Workflow Adjustment","500","","Egra Supplier","","g","stk_56","Paneer (পনির)","J056","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c585","in_1787242430010_vzqx","","30","2026-08-20T16:13:50.010Z","2026-08-20","","","Manual Stock IN entry for J054","3","","Egra Supplier","","packet","stk_54","Milk (দুধ)","J054","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c586","in_1787242450210_xstz","","80","2026-08-20T16:14:10.210Z","2026-08-20","","","Manual Stock IN entry for J055","8","","Egra Supplier","","packet","stk_55","Dahi (দই / Curd)","J055","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
"6a89a30d3fb8c43ecce7c587","in_1787242524616_m8ft","","35","2026-08-20T16:15:24.616Z","2026-08-20","","","Manual Stock IN entry for J053","5","","Egra Supplier","","kg","stk_53","Staff Rice","J053","""2026-08-22T13:49:21.913Z""","""public"".""stock_in"""
