_id,id,category,created_at,date,department,name,notes,qty,reason,sku,unit,item_id,item_name,item_sku,used_by,_migrated_at,_migrated_from
"6a89a2763fb8c43ecce7c0f7","out_1786799494269","","2026-08-15T13:11:34.269Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","pcs","stk_23","Attar / Essence","J023","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0f8","out_1786799520070","","2026-08-15T13:12:00.070Z","15-08-2026","Kitchen","","","0.2","Kitchen Usage","","g","stk_34","Elachi (Cardamom)","J034","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0f9","out_1786799537222","","2026-08-15T13:12:17.222Z","15-08-2026","Kitchen","","","0.15","Kitchen Usage","","g","stk_36","Jaitri (Mace)","J036","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0fa","out_1786800322024","","2026-08-15T13:25:22.025Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","pcs","stk_47","Kissan Tomato Sauce Pouch","J047","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0fb","out_1786800392682","","2026-08-15T13:26:32.682Z","15-08-2026","Kitchen","","","3","Kitchen Usage","","packet","stk_54","Milk (দুধ)","J054","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0fc","out_1786800473039","","2026-08-15T13:27:53.039Z","15-08-2026","Kitchen","","","5","Kitchen Usage","","packet","stk_55","Dahi (দই / Curd)","J055","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0fd","out_1786800492862","","2026-08-15T13:28:12.863Z","15-08-2026","Kitchen","","","2","Kitchen Usage","","packet","stk_55","Dahi (দই / Curd)","J055","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0fe","out_1786800528959","","2026-08-15T13:28:48.959Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","packet","stk_110","Chatni Box","J110","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c0ff","out_1786800561346","","2026-08-15T13:29:21.346Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","pcs","stk_104","1000ml Container","J104","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c100","out_1786804021070","","2026-08-15T14:27:01.070Z","15-08-2026","Kitchen","","","2","Kitchen Usage","","pcs","stk_124","Vim Soap / Bar (Bhim Srap)","J124","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c101","out_1786804840324","","2026-08-15T14:40:40.324Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","packet","stk_57","Butter","J057","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c102","out_1786809591657","","2026-08-15T15:59:51.657Z","15-08-2026","Kitchen","","","4.5","Kitchen Usage","","kg","stk_75","Potato (আলু)","J075","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c103","out_1786809659792","","2026-08-15T16:00:59.792Z","15-08-2026","Kitchen","","","7","Kitchen Usage","","kg","stk_76","Onion (পেঁয়াজ)","J076","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2763fb8c43ecce7c104","out_1786809678193","","2026-08-15T16:01:18.193Z","15-08-2026","Kitchen","","","0.7","Kitchen Usage","","kg","stk_79","Capsicum","J079","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c105","out_1786809695505","","2026-08-15T16:01:35.505Z","15-08-2026","Kitchen","","","0.8","Kitchen Usage","","kg","stk_80","Carrot","J080","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c106","out_1786809723920","","2026-08-15T16:02:03.920Z","15-08-2026","Kitchen","","","0.25","Kitchen Usage","","kg","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c107","out_1786809741728","","2026-08-15T16:02:21.728Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","kg","stk_83","Tomato (টমেটো)","J083","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c108","out_1786809765744","","2026-08-15T16:02:45.744Z","15-08-2026","Kitchen","","","0.4","Kitchen Usage","","kg","stk_86","Dhania Pata (Coriander)","J086","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c109","out_1786809819888","","2026-08-15T16:03:39.888Z","15-08-2026","Kitchen","","","1","Kitchen Usage","","kg","stk_88","Cucumber (শসা)","J088","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c10a","out_1786810366655","","2026-08-15T16:12:46.655Z","15-08-2026","Kitchen","","","3","Kitchen Usage","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a2773fb8c43ecce7c10b","out_1786811931284","","2026-08-15T16:38:51.285Z","15-08-2026","Kitchen","","","0.5","Kitchen Usage","","g","stk_21","Kabuli Chana","J021","","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c734","out_1786894668958_wudq","","2026-08-16T15:37:48.958Z","2026-08-16","","","Manual Stock OUT entry for J002","5","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c735","out_1786894686287_zhiw","","2026-08-16T15:38:06.287Z","2026-08-16","","","Manual Stock OUT entry for J005","4","","","kg","stk_5","Maida (মাইদা)","J005","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c736","out_1786894700260_h00r","","2026-08-16T15:38:20.260Z","2026-08-16","","","Manual Stock OUT entry for J008","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c737","out_1786894713523_vpw1","","2026-08-16T15:38:33.523Z","2026-08-16","","","Manual Stock OUT entry for J009","1","","","pcs","stk_9","Chili Sauce","J009","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c738","out_1786894725756_7db1","","2026-08-16T15:38:45.756Z","2026-08-16","","","Manual Stock OUT entry for J010","1","","","pcs","stk_10","Soy Sauce","J010","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c739","out_1786894734483_r5k7","","2026-08-16T15:38:54.483Z","2026-08-16","","","Manual Stock OUT entry for J010","1","","","pcs","stk_10","Soy Sauce","J010","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73a","out_1786894745996_y4lx","","2026-08-16T15:39:05.996Z","2026-08-16","","","Manual Stock OUT entry for J011","1","","","pcs","stk_11","Vinegar","J011","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73b","out_1786894768867_0r0w","","2026-08-16T15:39:28.867Z","2026-08-16","","","Manual Stock OUT entry for J012","1","","","kg","stk_12","Corn Flour","J012","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73c","out_1786894778741_do32","","2026-08-16T15:39:38.741Z","2026-08-16","","","Manual Stock OUT entry for J013","1","","","pcs","stk_13","Kasuri Methi","J013","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73d","out_1786894800422_t91z","","2026-08-16T15:40:00.422Z","2026-08-16","","","Manual Stock OUT entry for J016","1","","","kg","stk_16","Ajinomoto (Ajina)","J016","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73e","out_1786894823303_d3zr","","2026-08-16T15:40:23.303Z","2026-08-16","","","Manual Stock OUT entry for J014","2","","","packet","stk_14","Chat Masala","J014","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c73f","out_1786894838180_5pov","","2026-08-16T15:40:38.180Z","2026-08-16","","","Manual Stock OUT entry for J015","2","","","pcs","stk_15","Kashmiri Chilli Powder","J015","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c740","out_1786894852364_uaj0","","2026-08-16T15:40:52.364Z","2026-08-16","","","Manual Stock OUT entry for J018","2","","","packet","stk_18","Haldi (Turmeric Powder)","J018","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c741","out_1786894869300_u6oa","","2026-08-16T15:41:09.300Z","2026-08-16","","","Manual Stock OUT entry for J021","1","","","g","stk_21","Kabuli Chana","J021","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c742","out_1786894906756_7xuf","","2026-08-16T15:41:46.756Z","2026-08-16","","","Manual Stock OUT entry for J024","1","","","box","stk_24","Red Food Color","J024","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c743","out_1786894923973_exsl","","2026-08-16T15:42:03.973Z","2026-08-16","","","Manual Stock OUT entry for J027","5","","","g","stk_27","Dry Chilli","J027","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c744","out_1786894970158_qcsz","","2026-08-16T15:42:50.158Z","2026-08-16","","","Manual Stock OUT entry for J039","0.1","","","g","stk_39","Rose Petals","J039","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c745","out_1786894996324_7pn4","","2026-08-16T15:43:16.324Z","2026-08-16","","","Manual Stock OUT entry for J044","1","","","box","stk_44","Mushroom","J044","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c746","out_1786895019157_bogc","","2026-08-16T15:43:39.157Z","2026-08-16","","","Manual Stock OUT entry for J051","0.2","","","g","stk_51","Dhania (Coriander Seeds)","J051","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c747","out_1786895043743_m9t8","","2026-08-16T15:44:03.743Z","2026-08-16","","","Manual Stock OUT entry for J054","1","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c748","out_1786895063797_imbk","","2026-08-16T15:44:23.797Z","2026-08-16","","","Manual Stock OUT entry for J055","3","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c749","out_1786895091645_rl9g","","2026-08-16T15:44:51.645Z","2026-08-16","","","Manual Stock OUT entry for J076","23","","","kg","stk_76","Onion (পেঁয়াজ)","J076","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74a","out_1786895115237_qspt","","2026-08-16T15:45:15.237Z","2026-08-16","","","Manual Stock OUT entry for J079","0.5","","","kg","stk_79","Capsicum","J079","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74b","out_1786895133093_kdqu","","2026-08-16T15:45:33.093Z","2026-08-16","","","Manual Stock OUT entry for J080","0.6","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74c","out_1786895149918_h54p","","2026-08-16T15:45:49.918Z","2026-08-16","","","Manual Stock OUT entry for J081","0.5","","","kg","stk_81","Beans","J081","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74d","out_1786895194301_gljq","","2026-08-16T15:46:34.301Z","2026-08-16","","","Manual Stock OUT entry for J084","2.2","","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74e","out_1786895225351_hiyf","","2026-08-16T15:47:05.351Z","2026-08-16","","","Manual Stock OUT entry for J088","0.6","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c74f","out_1786895259357_5ghr","","2026-08-16T15:47:39.357Z","2026-08-16","","","Manual Stock OUT entry for J058","1","","","packet","stk_58","Amul Fresh Cream","J058","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c750","out_1786895289717_duv7","","2026-08-16T15:48:09.717Z","2026-08-16","","","Manual Stock OUT entry for J104","1","","","pcs","stk_104","1000ml Container","J104","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c751","out_1787068180490_cdqu","","2026-08-18T15:49:40.490Z","2026-08-18","","","Manual Stock OUT entry for J084","1.2","","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c752","out_1787068302015_wxmn","","2026-08-18T15:51:42.015Z","2026-08-18","","","Manual Stock OUT entry for J002","3","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c753","out_1787068316109_rbg6","","2026-08-18T15:51:56.109Z","2026-08-18","","","Manual Stock OUT entry for J005","4","","","kg","stk_5","Maida (মাইদা)","J005","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c754","out_1787068331501_h4k3","","2026-08-18T15:52:11.501Z","2026-08-18","","","Manual Stock OUT entry for J007","2","","","packet","stk_7","Chowmein Noodle (চাউমিন)","J007","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c755","out_1787068344365_hhjt","","2026-08-18T15:52:24.365Z","2026-08-18","","","Manual Stock OUT entry for J008","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c756","out_1787068372422_1uik","","2026-08-18T15:52:52.422Z","2026-08-18","","","Manual Stock OUT entry for J017","3","","","packet","stk_17","Chilli Powder","J017","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c757","out_1787068405310_chbk","","2026-08-18T15:53:25.310Z","2026-08-18","","","Manual Stock OUT entry for J046","3","","","packet","stk_46","Papad","J046","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c758","out_1787068472389_64rk","","2026-08-18T15:54:32.390Z","2026-08-18","","","Manual Stock OUT entry for J055","4","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c759","out_1787068637975_hmpd","","2026-08-18T15:57:17.975Z","2026-08-18","","","Manual Stock OUT entry for J075","2","","","kg","stk_75","Potato (আলু)","J075","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75a","out_1787068656030_qbd2","","2026-08-18T15:57:36.030Z","2026-08-18","","","Manual Stock OUT entry for J076","5","","","kg","stk_76","Onion (পেঁয়াজ)","J076","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75b","out_1787068675502_nxrj","","2026-08-18T15:57:55.502Z","2026-08-18","","","Manual Stock OUT entry for J088","0.6","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75c","out_1787068692840_9wx3","","2026-08-18T15:58:12.840Z","2026-08-18","","","Manual Stock OUT entry for J079","0.6","","","kg","stk_79","Capsicum","J079","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75d","out_1787068709177_vhi5","","2026-08-18T15:58:29.177Z","2026-08-18","","","Manual Stock OUT entry for J080","0.6","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75e","out_1787068727790_qxjl","","2026-08-18T15:58:47.790Z","2026-08-18","","","Manual Stock OUT entry for J081","0.3","","","kg","stk_81","Beans","J081","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c75f","out_1787068815071_45om","","2026-08-18T16:00:15.071Z","2026-08-18","","","Manual Stock OUT entry for J082","0.25","","","kg","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c760","out_1787068832630_5bo9","","2026-08-18T16:00:32.630Z","2026-08-18","","","Manual Stock OUT entry for J083","0.8","","","kg","stk_83","Tomato (টমেটো)","J083","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c761","out_1787068853205_bhb9","","2026-08-18T16:00:53.205Z","2026-08-18","","","Manual Stock OUT entry for J086","0.2","","","kg","stk_86","Dhania Pata (Coriander)","J086","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c762","out_1787069232311_ucpw","","2026-08-18T16:07:12.311Z","2026-08-18","","","Manual Stock OUT entry for J076","18","","","kg","stk_76","Onion (পেঁয়াজ)","J076","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c763","out_1787070072795_203m","","2026-08-18T16:21:12.795Z","2026-08-18","","","Manual Stock OUT entry for J002","3","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c764","out_1787073816241_i7a4","","2026-08-18T17:23:36.241Z","2026-08-18","","","Manual Stock OUT entry for J077","0.5","","","kg","stk_77","Ginger (আদা)","J077","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c765","out_1787144529896_f1sy","","2026-08-19T13:02:09.896Z","2026-08-19","","","Manual Stock OUT entry for J002","6","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c766","out_1787144541917_himx","","2026-08-19T13:02:21.917Z","2026-08-19","","","Manual Stock OUT entry for J006","5","","","kg","stk_6","Atta (আটা)","J006","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c767","out_1787144563814_gzo2","","2026-08-19T13:02:43.814Z","2026-08-19","","","Manual Stock OUT entry for J005","4","","","kg","stk_5","Maida (মাইদা)","J005","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c768","out_1787144615249_wa1x","","2026-08-19T13:03:35.249Z","2026-08-19","","","Manual Stock OUT entry for J007","5","","","packet","stk_7","Chowmein Noodle (চাউমিন)","J007","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c769","out_1787144650265_q44p","","2026-08-19T13:04:10.265Z","2026-08-19","","","Manual Stock OUT entry for J008","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76a","out_1787144763574_oppu","","2026-08-19T13:06:03.574Z","2026-08-19","","","Manual Stock OUT entry for J013","2","","","pcs","stk_13","Kasuri Methi","J013","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76b","out_1787144778462_eaf8","","2026-08-19T13:06:18.462Z","2026-08-19","","","Manual Stock OUT entry for J016","1","","","kg","stk_16","Ajinomoto (Ajina)","J016","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76c","out_1787144814549_suog","","2026-08-19T13:06:54.549Z","2026-08-19","","","Manual Stock OUT entry for J017","3","","","packet","stk_17","Chilli Powder","J017","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76d","out_1787144888321_q3v6","","2026-08-19T13:08:08.321Z","2026-08-19","","","Manual Stock OUT entry for J020","0.5","","","g","stk_20","Dal (Pulses)","J020","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76e","out_1787144917514_4nef","","2026-08-19T13:08:37.514Z","2026-08-19","","","Manual Stock OUT entry for J029","2","","","g","stk_29","Sugar","J029","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c76f","out_1787145170373_o6dc","","2026-08-19T13:12:50.373Z","2026-08-19","","","Manual Stock OUT entry for J027","0.2","","","g","stk_27","Dry Chilli","J027","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c770","out_1787145246033_vl0y","","2026-08-19T13:14:06.033Z","2026-08-19","","","Manual Stock OUT entry for J033","0.1","","","g","stk_33","Mogoz (Melon Seeds)","J033","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c771","out_1787145280793_svyp","","2026-08-19T13:14:40.793Z","2026-08-19","","","Manual Stock OUT entry for J037","0.12","","","g","stk_37","Dalchini (Cinnamon)","J037","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c772","out_1787145305657_gpt5","","2026-08-19T13:15:05.657Z","2026-08-19","","","Manual Stock OUT entry for J038","0.15","","","g","stk_38","Starful (Star Anise)","J038","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c773","out_1787145331321_85s5","","2026-08-19T13:15:31.321Z","2026-08-19","","","Manual Stock OUT entry for J040","1","","","packet","stk_40","Shahi Jeera","J040","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c774","out_1787145352127_jt1u","","2026-08-19T13:15:52.127Z","2026-08-19","","","Manual Stock OUT entry for J031","2","","","packet","stk_31","Dalda / Vanaspati","J031","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c775","out_1787145376391_vga9","","2026-08-19T13:16:16.391Z","2026-08-19","","","Manual Stock OUT entry for J045","1","","","box","stk_45","Green Peas","J045","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c776","out_1787145394704_g5cp","","2026-08-19T13:16:34.704Z","2026-08-19","","","Manual Stock OUT entry for J030","2","","","packet","stk_30","Posto (Poppy Seeds)","J030","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c777","out_1787145419519_8jyd","","2026-08-19T13:16:59.519Z","2026-08-19","","","Manual Stock OUT entry for J124","2","","","pcs","stk_124","Vim Soap / Bar (Bhim Srap)","J124","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c778","out_1787145460541_827a","","2026-08-19T13:17:40.541Z","2026-08-19","","","Manual Stock OUT entry for J054","1","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c779","out_1787145480581_isc6","","2026-08-19T13:18:00.581Z","2026-08-19","","","Manual Stock OUT entry for J055","7","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77a","out_1787145532213_tcmu","","2026-08-19T13:18:52.213Z","2026-08-19","","","Manual Stock OUT entry for J115","2","","","pcs","stk_115","Cling Wrap (Clean Tape)","J115","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77b","out_1787145555437_a9rt","","2026-08-19T13:19:15.437Z","2026-08-19","","","Manual Stock OUT entry for J057","1","","","packet","stk_57","Butter","J057","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77c","out_1787145587141_upmq","","2026-08-19T13:19:47.141Z","2026-08-19","","","Manual Stock OUT entry for J075","2","","","kg","stk_75","Potato (আলু)","J075","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77d","out_1787145608220_zbb5","","2026-08-19T13:20:08.220Z","2026-08-19","","","Manual Stock OUT entry for J077","3","","","kg","stk_77","Ginger (আদা)","J077","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77e","out_1787145623588_hid4","","2026-08-19T13:20:23.588Z","2026-08-19","","","Manual Stock OUT entry for J078","3","","","kg","stk_78","Garlic (রসুন)","J078","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c77f","out_1787145644364_931d","","2026-08-19T13:20:44.364Z","2026-08-19","","","Manual Stock OUT entry for J079","0.6","","","kg","stk_79","Capsicum","J079","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c780","out_1787145660147_ko9z","","2026-08-19T13:21:00.147Z","2026-08-19","","","Manual Stock OUT entry for J080","0.5","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c781","out_1787145679996_c2dd","","2026-08-19T13:21:19.996Z","2026-08-19","","","Manual Stock OUT entry for J081","0.3","","","kg","stk_81","Beans","J081","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c782","out_1787145697643_q7ug","","2026-08-19T13:21:37.643Z","2026-08-19","","","Manual Stock OUT entry for J082","0.25","","","kg","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
